unique_key,created_date,closed_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,facility_type,status,due_date,resolution_description,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,vehicle_type,taxi_company_borough,taxi_pick_up_location,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,latitude,longitude,location
66465927,2025-10-14T00:56:25.000,,NYPD,New York City Police Department,Drug Activity,Use Indoor,Other,11365,159-10 71 AVENUE,71 AVENUE,PARSONS BOULEVARD,PARK AVENUE,PARSONS BOULEVARD,PARK AVENUE,ADDRESS,FRESH MEADOWS,71 AVENUE,,In Progress,,,,08 QUEENS,4067970054,QUEENS,1037080,205418,ONLINE,Unspecified,QUEENS,,,,,,,,40.73034387,-73.80938423,"
,  
(40.73034386686925, -73.80938423077353)"
66463006,2025-10-14T00:56:20.000,,TLC,Taxi and Limousine Commission,Taxi Complaint,Driver Complaint - Passenger,Street,,,,,,,,,,,,In Progress,,,,0 Unspecified,,Unspecified,,,ONLINE,Unspecified,Unspecified,,,,,,,,,,
66465157,2025-10-14T00:55:55.000,2025-10-14T01:13:16.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T01:13:22.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66466665,2025-10-14T00:55:42.000,2025-10-14T01:13:14.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T01:13:16.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66470350,2025-10-14T00:55:22.000,,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Traffic,Street/Sidewalk,11414,156-22 78 STREET,78 STREET,156 AVENUE,157 AVENUE,156 AVENUE,157 AVENUE,ADDRESS,HOWARD BEACH,78 STREET,,In Progress,,,,10 QUEENS,4139407501,QUEENS,1024439,180356,ONLINE,Unspecified,QUEENS,Car,,,,,,,40.66162106,-73.85514362,"
,  
(40.66162106470051, -73.85514362404044)"
66468902,2025-10-14T00:55:21.000,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11229,2242 BRAGG STREET,BRAGG STREET,AVENUE V,AVENUE W,AVENUE V,AVENUE W,ADDRESS,BROOKLYN,BRAGG STREET,,In Progress,,,2025-10-14T02:02:20.000,15 BROOKLYN,3073890001,BROOKLYN,1002127,157111,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.59789163,-73.93562605,"
,  
(40.597891625703355, -73.93562604623519)"
66468904,2025-10-14T00:55:06.000,,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11225,240 CROWN STREET,CROWN STREET,ROGERS AVENUE,DEARBORN COURT,ROGERS AVENUE,DEARBORN COURT,ADDRESS,BROOKLYN,CROWN STREET,,In Progress,,,2025-10-14T02:05:20.000,09 BROOKLYN,3012960014,BROOKLYN,997386,182060,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66637963,-73.95264952,"
,  
(40.66637963014084, -73.95264952275203)"
66468153,2025-10-14T00:54:27.000,2025-10-14T01:13:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T01:13:16.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66468891,2025-10-14T00:54:24.000,,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Club/Bar/Restaurant,11421,76-06 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,76 STREET,77 STREET,76 STREET,77 STREET,ADDRESS,WOODHAVEN,ROCKAWAY BOULEVARD,,In Progress,,,2025-10-14T02:20:52.000,09 QUEENS,4089470003,QUEENS,1021945,189088,ONLINE,Unspecified,QUEENS,,,,,,,,40.68559938,-73.8640841,"
,  
(40.68559938273317, -73.86408409548505)"
66472400,2025-10-14T00:54:18.000,2025-10-14T01:13:13.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T01:13:20.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66471816,2025-10-14T00:54:12.000,2025-10-14T01:39:35.000,NYPD,New York City Police Department,Encampment,N/A,Street/Sidewalk,11207,86 GEORGIA AVENUE,GEORGIA AVENUE,ATLANTIC AVENUE,LIBERTY AVENUE,ATLANTIC AVENUE,LIBERTY AVENUE,ADDRESS,BROOKLYN,GEORGIA AVENUE,,Closed,,The Police Department visited the location and no Encampment was found.,2025-10-14T01:39:39.000,05 BROOKLYN,3036840008,BROOKLYN,1012376,185169,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6748782,-73.89860312,"
,  
(40.67487820388919, -73.89860311648837)"
66471829,2025-10-14T00:53:42.000,,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Subway,,,,,,,,ADDRESS,,,,Assigned,,The Department of Homeless Services has sent a mobile outreach response team to the location.,2025-10-14T01:11:01.000,Unspecified MANHATTAN,,MANHATTAN,981727,196790,MOBILE,Unspecified,MANHATTAN,,,,2,,,Passageway,40.70681949,-74.00910001,"
,  
(40.70681949083064, -74.00910000928843)"
66468907,2025-10-14T00:53:41.000,,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,10457,1779 WEEKS AVENUE,WEEKS AVENUE,CROSS BRONX EXPRESSWAY,EAST  175 STREET,CROSS BRONX EXPRESSWAY,EAST  175 STREET,ADDRESS,BRONX,WEEKS AVENUE,,In Progress,,,,05 BRONX,2027960036,BRONX,1009857,247602,PHONE,Unspecified,BRONX,Car,,,,,,,40.84624826,-73.90744653,"
,  
(40.84624825882384, -73.90744653048277)"
66467436,2025-10-14T00:53:03.000,,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11414,85-18 149 AVENUE,149 AVENUE,85 STREET,SOUTH CONDUIT AVENUE,85 STREET,SOUTH CONDUIT AVENUE,ADDRESS,HOWARD BEACH,149 AVENUE,,In Progress,,,,10 QUEENS,4114170011,QUEENS,1025985,183275,ONLINE,Unspecified,QUEENS,,,,,,,,40.66962591,-73.8495532,"
,  
(40.669625907521294, -73.8495531953706)"
66465189,2025-10-14T00:53:00.000,2025-10-14T01:13:08.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T01:13:11.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66472377,2025-10-14T00:52:53.000,2025-10-14T01:13:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T01:13:23.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66462884,2025-10-14T00:52:37.000,2025-10-14T01:20:19.000,NYPD,New York City Police Department,Drug Activity,Use Indoor,Common Area,10009,725 FRANKLIN D ROOSEVELT DRIVE,FRANKLIN D ROOSEVELT DRIVE,EAST    6 ST PED BR OVER FDR DRV,EAST    6 STREET,EAST    6 ST PED BR OVER FDR DRV,EAST    6 STREET,ADDRESS,NEW YORK,FRANKLIN D ROOSEVELT DRIVE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T01:20:25.000,03 MANHATTAN,1003560001,MANHATTAN,991232,202073,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.72131767,-73.9748117,"
,  
(40.72131766913776, -73.97481169748649)"
66467406,2025-10-14T00:52:19.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,85-77 80 STREET,80 STREET,85 DRIVE,86 AVENUE,85 DRIVE,86 AVENUE,ADDRESS,WOODHAVEN,80 STREET,,In Progress,,,,09 QUEENS,4088470199,QUEENS,1022234,192082,PHONE,Unspecified,QUEENS,,,,,,,,40.69381598,-73.86302518,"
,  
(40.69381597828006, -73.86302517659573)"
66465951,2025-10-14T00:52:14.000,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11379,64-62 84 STREET,84 STREET,64 ROAD,FURMANVILLE AVENUE,64 ROAD,FURMANVILLE AVENUE,ADDRESS,MIDDLE VILLAGE,84 STREET,,In Progress,,,,05 QUEENS,4030210027,QUEENS,1020668,201644,PHONE,Unspecified,QUEENS,,,,,,,,40.72006796,-73.86862063,"
,  
(40.720067963262565, -73.8686206342351)"
66463034,2025-10-14T00:51:56.000,,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,10465,2811 LAWTON AVENUE,LAWTON AVENUE,SWINTON AVENUE,QUINCY AVENUE,SWINTON AVENUE,QUINCY AVENUE,ADDRESS,BRONX,LAWTON AVENUE,,In Progress,,,2025-10-14T02:01:58.000,10 BRONX,2055920062,BRONX,1034197,236858,MOBILE,Unspecified,BRONX,,,,,,,,40.81665499,-73.81955267,"
,  
(40.81665499410724, -73.81955266514761)"
66473064,2025-10-14T00:51:56.000,,DPR,Department of Parks and Recreation,Damaged Tree,Tree Alive - in Poor Condition,Street,11357,199-19 24 ROAD,24 ROAD,UTOPIA PARKWAY,201 STREET,UTOPIA PARKWAY,201 STREET,ADDRESS,WHITESTONE,24 ROAD,,In Progress,,,,07 QUEENS,4057980053,QUEENS,1041843,221656,MOBILE,Unspecified,QUEENS,,,,,,,,40.77488321,-73.79205985,"
,  
(40.7748832059909, -73.79205984835191)"
66470994,2025-10-14T00:51:33.000,2025-10-14T01:13:07.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T01:13:11.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66463843,2025-10-14T00:51:29.000,2025-10-14T01:13:11.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T01:13:16.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66470901,2025-10-14T00:50:46.000,2025-10-14T01:18:10.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11692,57-15 SHORE FRONT PARKWAY,SHORE FRONT PARKWAY,BEACH   56 PLACE,BEACH   59 STREET,BEACH   56 PLACE,BEACH   59 STREET,ADDRESS,ARVERNE,SHORE FRONT PARKWAY,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T01:18:12.000,14 QUEENS,4159260001,QUEENS,1043179,155065,ONLINE,Unspecified,QUEENS,,,,,,,,40.5920979,-73.7878186,"
,  
(40.59209790098616, -73.78781859628411)"
66462216,2025-10-14T00:50:44.000,2025-10-14T01:11:30.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10002,410 GRAND STREET,GRAND STREET,CLINTON STREET,ATTORNEY STREET,CLINTON STREET,ATTORNEY STREET,ADDRESS,NEW YORK,GRAND STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-10-14T01:11:34.000,03 MANHATTAN,1003410058,MANHATTAN,987973,200104,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71591521,-73.98656997,"
,  
(40.7159152093453, -73.98656997303071)"
66462466,2025-10-14T00:50:05.000,2025-10-14T01:13:09.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T01:13:12.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66469621,2025-10-14T00:50:05.000,2025-10-14T01:13:09.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T01:13:11.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66465096,2025-10-14T00:50:02.000,2025-10-14T01:22:41.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11233,1775 EASTERN PARKWAY,EASTERN PARKWAY,BERGEN STREET,DEAN STREET,BERGEN STREET,DEAN STREET,ADDRESS,BROOKLYN,EASTERN PARKWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-10-14T01:22:44.000,16 BROOKLYN,3014490135,BROOKLYN,1009222,184859,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67403678,-73.90997472,"
,  
(40.67403678302012, -73.90997472409262)"
66470530,2025-10-14T00:48:59.000,,DOHMH,Department of Health and Mental Hygiene,Smoking or Vaping,Allowed in Smoke Free Area,Residential Building,10461,2116 COLONIAL AVENUE,COLONIAL AVENUE,EAST  196 STREET,PELHAM PARKWAY SOUTH,EAST  196 STREET,PELHAM PARKWAY SOUTH,ADDRESS,BRONX,COLONIAL AVENUE,,In Progress,,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation. If the situation persists 21 days after your initial complaint, please make a new complaint.",2025-10-14T00:49:09.000,10 BRONX,2042520007,BRONX,1031541,250732,ONLINE,Unspecified,BRONX,,,,,,,,40.85474966,-73.82905036,"
,  
(40.85474965723019, -73.82905035552574)"
66468253,2025-10-14T00:48:41.000,2025-10-14T01:13:04.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T01:13:07.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66462279,2025-10-14T00:48:39.000,2025-10-14T01:12:55.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T01:13:01.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66469007,2025-10-14T00:48:29.000,2025-10-14T01:23:42.000,NYPD,New York City Police Department,Illegal Parking,Blocked Crosswalk,Street/Sidewalk,10467,2256 BRONX PARK EAST,BRONX PARK EAST,REISS PLACE,THWAITES PLACE,REISS PLACE,THWAITES PLACE,ADDRESS,BRONX,BRONX PARK EAST,,Closed,,The Police Department issued a summons in response to the complaint.,2025-10-14T01:23:47.000,11 BRONX,,BRONX,1019963,252167,MOBILE,Unspecified,BRONX,,,,,,,,40.85874272,-73.87089532,"
,  
(40.85874272352172, -73.87089531758048)"
66473133,2025-10-14T00:48:27.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11228,52 BAY   11 STREET,BAY   11 STREET,86 STREET,BENSON AVENUE,86 STREET,BENSON AVENUE,ADDRESS,BROOKLYN,BAY   11 STREET,,In Progress,,,,11 BROOKLYN,3063610062,BROOKLYN,981729,161352,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.60954998,-74.00907955,"
,  
(40.60954997842781, -74.0090795471194)"
66467470,2025-10-14T00:47:48.000,2025-10-14T02:21:06.000,DHS,Department of Homeless Services,Homeless Person Assistance,Non-Chronic,Store/Commercial,10013,60 LAFAYETTE STREET,LAFAYETTE STREET,LEONARD STREET,FRANKLIN STREET,LEONARD STREET,FRANKLIN STREET,ADDRESS,NEW YORK,LAFAYETTE STREET,,Closed,,The person has refused services from the mobile outreach response team.,2025-10-14T02:15:54.000,01 MANHATTAN,1001710031,MANHATTAN,983605,200302,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71645943,-74.00232674,"
,  
(40.716459431762694, -74.0023267359905)"
66471212,2025-10-14T00:47:47.000,2025-10-14T01:29:51.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10458,2400 CAMBRELENG AVENUE,CAMBRELENG AVENUE,EAST  187 STREET,EAST  188 STREET,EAST  187 STREET,EAST  188 STREET,ADDRESS,BRONX,CAMBRELENG AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2025-10-14T01:29:53.000,06 BRONX,2030900001,BRONX,1015980,250662,PHONE,Unspecified,BRONX,,,,,,,,40.85462717,-73.88530121,"
,  
(40.85462716597478, -73.88530121298899)"
66464487,2025-10-14T00:47:25.000,,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,10472,1344 MORRISON AVENUE,MORRISON AVENUE,EAST  172 STREET,EAST  174 STREET,EAST  172 STREET,EAST  174 STREET,ADDRESS,BRONX,MORRISON AVENUE,,In Progress,,,2025-10-14T02:01:36.000,09 BRONX,2038680024,BRONX,1018737,242716,MOBILE,Unspecified,BRONX,,,,,,,,40.83280741,-73.87537598,"
,  
(40.8328074067015, -73.87537598421945)"
66468154,2025-10-14T00:47:16.000,2025-10-14T00:48:14.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T00:48:19.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
66462412,2025-10-14T00:47:10.000,2025-10-14T00:47:47.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10466,655 EAST  230 STREET,EAST  230 STREET,CARPENTER AVENUE,LOWERRE PLACE,CARPENTER AVENUE,LOWERRE PLACE,ADDRESS,BRONX,EAST  230 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2025-10-14T00:47:55.000,12 BRONX,2048330028,BRONX,1022911,264242,MOBILE,Unspecified,BRONX,,,,,,,,40.89187242,-73.86016845,"
,  
(40.89187241649303, -73.86016845296459)"
